,price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price
2402,1400,3,2,True,False,130,flat,Sarria-Sant Gervasi,10.76923076923077
2403,1450,4,2,True,False,120,flat,Sarria-Sant Gervasi,12.083333333333334
2404,3300,4,4,True,False,164,flat,Sarria-Sant Gervasi,20.121951219512194
2405,2500,5,2,False,False,235,flat,Eixample,10.638297872340425
2406,1103,3,2,False,False,101,flat,Ciutat Vella,10.92079207920792
2407,800,3,1,True,False,65,flat,Sant Martí,12.307692307692308
2408,850,1,1,True,False,39,apartment,Sarria-Sant Gervasi,21.794871794871796
2409,750,2,1,False,False,36,flat,Ciutat Vella,20.833333333333332
2410,1500,4,2,True,True,140,flat,Eixample,10.714285714285714
2411,1050,2,2,True,False,75,flat,Eixample,14.0
2412,1250,3,1,False,False,67,flat,Gràcia,18.65671641791045
2413,4000,4,3,False,True,220,flat,Eixample,18.181818181818183
2414,800,2,1,False,False,56,flat,Ciutat Vella,14.285714285714286
2415,1200,4,2,True,False,80,flat,Horta- Guinardo,15.0
2416,1650,4,2,False,False,163,flat,Sarria-Sant Gervasi,10.122699386503067
2417,2900,5,3,True,False,150,flat,Sarria-Sant Gervasi,19.333333333333332
2418,2700,3,3,True,False,140,flat,Les Corts,19.285714285714285
2419,1100,3,1,True,False,83,flat,Eixample,13.25301204819277
2420,1278,3,1,True,False,77,flat,Eixample,16.5974025974026
2421,950,3,2,True,False,65,flat,Les Corts,14.615384615384615
2422,990,2,2,True,False,90,flat,Ciutat Vella,11.0
2423,1000,1,1,True,False,61,flat,Eixample,16.39344262295082
2424,800,2,1,True,False,71,flat,Eixample,11.267605633802816
2425,2650,3,2,True,False,132,flat,Sarria-Sant Gervasi,20.075757575757574
2426,1400,2,1,True,False,110,flat,Ciutat Vella,12.727272727272727
2427,15000,4,3,True,False,450,apartment,Sarria-Sant Gervasi,33.333333333333336
2428,2650,3,2,True,True,136,flat,Sarria-Sant Gervasi,19.485294117647058
2429,1800,2,2,True,False,112,apartment,Eixample,16.071428571428573
2430,3600,5,4,True,True,200,attic,Horta- Guinardo,18.0
2431,1050,4,2,True,False,105,flat,Eixample,10.0
2432,880,3,1,True,False,59,flat,Sants-Montjuïc,14.915254237288135
2433,970,2,1,True,True,82,flat,Les Corts,11.829268292682928
2434,750,3,1,True,False,60,flat,Horta- Guinardo,12.5
2435,1500,3,3,True,False,128,flat,Eixample,11.71875
2436,1500,3,2,True,False,94,flat,Sarria-Sant Gervasi,15.957446808510639
2437,2500,3,2,True,True,140,attic,Sarria-Sant Gervasi,17.857142857142858
2438,790,2,1,True,False,42,flat,Les Corts,18.80952380952381
2439,704,3,1,True,False,55,flat,Nou Barris,12.8
2440,850,2,1,False,False,45,flat,Eixample,18.88888888888889
2441,900,1,1,True,True,49,attic,Sarria-Sant Gervasi,18.367346938775512
2442,770,1,1,True,True,30,attic,Sarria-Sant Gervasi,25.666666666666668
2443,1100,3,2,True,False,88,flat,Les Corts,12.5
2444,950,3,1,False,False,78,flat,Ciutat Vella,12.179487179487179
2445,1300,3,2,False,True,120,flat,Gràcia,10.833333333333334
2446,800,2,1,True,False,59,apartment,Sarria-Sant Gervasi,13.559322033898304
2447,1150,1,1,True,False,55,,Sarria-Sant Gervasi,20.90909090909091
2448,700,2,1,False,False,55,flat,Eixample,12.727272727272727
2449,800,1,1,True,False,43,,Sarria-Sant Gervasi,18.6046511627907
2450,1100,1,1,False,False,70,,Sarria-Sant Gervasi,15.714285714285714
2451,1100,2,1,True,True,75,flat,Eixample,14.666666666666666
2452,2500,4,2,True,True,172,flat,Sarria-Sant Gervasi,14.534883720930232
2453,1300,3,2,False,False,94,flat,Sarria-Sant Gervasi,13.829787234042554
2454,700,2,1,True,False,51,flat,Horta- Guinardo,13.72549019607843
2455,1050,2,1,False,False,55,flat,Les Corts,19.09090909090909
2456,1150,3,2,True,True,89,flat,Eixample,12.92134831460674
2457,1200,4,2,True,False,90,flat,Les Corts,13.333333333333334
2458,580,1,1,False,False,40,flat,Ciutat Vella,14.5
2459,1400,4,2,True,False,110,flat,Eixample,12.727272727272727
2460,845,2,1,True,False,72,flat,Sant Andreu,11.73611111111111
2461,1100,0,2,True,False,95,flat,Eixample,11.578947368421053
2462,775,3,1,True,False,65,flat,Sant Martí,11.923076923076923
2463,950,2,2,True,False,106,flat,Gràcia,8.962264150943396
2464,950,3,1,True,False,62,flat,Eixample,15.32258064516129
2465,1180,4,2,True,False,97,flat,Sarria-Sant Gervasi,12.164948453608247
2466,1000,3,1,True,False,63,flat,Ciutat Vella,15.873015873015873
2467,1200,4,2,True,False,90,flat,Gràcia,13.333333333333334
2468,890,3,2,True,False,81,flat,Sant Martí,10.987654320987655
2469,700,2,1,False,False,71,flat,Ciutat Vella,9.859154929577464
2470,1400,0,1,True,False,110,flat,Eixample,12.727272727272727
2471,1400,2,2,True,False,73,flat,Sant Martí,19.17808219178082
2472,1150,3,1,True,True,85,flat,Eixample,13.529411764705882
2473,1250,3,2,True,True,80,flat,Les Corts,15.625
2474,1600,4,2,True,True,80,flat,Sants-Montjuïc,20.0
2475,950,3,2,True,False,80,flat,Gràcia,11.875
2476,1050,3,1,True,True,90,flat,Gràcia,11.666666666666666
2477,1800,4,2,True,True,90,flat,Eixample,20.0
2478,1100,3,2,True,False,70,flat,Sant Martí,15.714285714285714
2479,1190,4,1,True,False,100,flat,Eixample,11.9
2480,950,2,1,True,False,76,flat,Gràcia,12.5
2481,950,2,1,True,False,76,flat,Gràcia,12.5
2482,775,1,1,False,False,40,flat,Ciutat Vella,19.375
2483,795,1,1,True,True,46,flat,Gràcia,17.282608695652176
2484,700,1,1,False,False,45,flat,Sants-Montjuïc,15.555555555555555
2485,2500,3,2,True,True,140,attic,Sarria-Sant Gervasi,17.857142857142858
2486,550,1,1,True,False,30,flat,Les Corts,18.333333333333332
2487,800,1,1,True,False,55,flat,Sants-Montjuïc,14.545454545454545
2488,995,3,1,True,True,72,flat,Sant Martí,13.819444444444445
2489,850,2,1,False,False,52,flat,Sants-Montjuïc,16.346153846153847
2490,750,1,1,True,True,52,study,Sarria-Sant Gervasi,14.423076923076923
2491,975,2,1,True,True,75,flat,Eixample,13.0
2492,1000,3,1,False,False,72,flat,Nou Barris,13.88888888888889
2493,850,3,2,False,False,90,attic,Horta- Guinardo,9.444444444444445
2494,2300,3,2,True,False,140,,Sarria-Sant Gervasi,16.428571428571427
2495,800,2,1,False,False,40,flat,Sants-Montjuïc,20.0
2496,750,1,1,False,False,63,flat,Ciutat Vella,11.904761904761905
2497,2400,3,3,True,False,140,,Sarria-Sant Gervasi,17.142857142857142
2498,1400,3,2,True,True,132,flat,Eixample,10.606060606060606
2499,1950,3,2,False,False,135,flat,Les Corts,14.444444444444445
2500,2500,3,3,True,False,140,,Sarria-Sant Gervasi,17.857142857142858
2501,1750,4,2,True,False,137,flat,Eixample,12.773722627737227
2502,1050,2,1,True,False,48,flat,Eixample,21.875
2503,1250,3,1,False,False,62,flat,Ciutat Vella,20.161290322580644
2504,795,1,1,True,False,25,flat,Sarria-Sant Gervasi,31.8
2505,895,1,1,True,False,40,flat,Gràcia,22.375
2506,1190,2,2,True,False,68,flat,Gràcia,17.5
2507,795,1,1,False,False,42,flat,Ciutat Vella,18.928571428571427
2508,1195,2,1,True,False,70,flat,Eixample,17.071428571428573
2509,745,1,1,False,False,50,flat,Sants-Montjuïc,14.9
2510,895,0,1,False,False,45,,Ciutat Vella,19.88888888888889
2511,1600,4,2,True,False,155,flat,Sarria-Sant Gervasi,10.32258064516129
2512,1100,2,1,False,True,72,flat,Horta- Guinardo,15.277777777777779
2513,1100,4,2,False,False,85,flat,Gràcia,12.941176470588236
2514,826,2,1,True,False,58,flat,Eixample,14.241379310344827
2515,2600,4,3,True,True,200,flat,Les Corts,13.0
2516,1450,4,2,True,False,130,flat,Sarria-Sant Gervasi,11.153846153846153
2517,500,1,1,False,True,16,study,Ciutat Vella,31.25
2518,1100,4,2,False,False,100,flat,Eixample,11.0
2519,625,0,1,False,False,45,,Ciutat Vella,13.88888888888889
2520,2100,2,2,True,True,103,flat,Eixample,20.388349514563107
2521,1040,2,1,True,True,40,attic,Eixample,26.0
2522,1080,3,1,True,False,86,flat,Eixample,12.55813953488372
2523,2457,2,2,False,False,75,apartment,Ciutat Vella,32.76
2524,2000,4,1,False,False,140,apartment,Horta- Guinardo,14.285714285714286
2525,900,1,1,False,False,40,apartment,Sant Andreu,22.5
2526,1500,2,2,False,False,95,apartment,Les Corts,15.789473684210526
2527,2200,2,2,False,False,65,apartment,Eixample,33.84615384615385
2528,550,1,1,False,False,38,flat,Sant Andreu,14.473684210526315
2529,1900,3,2,True,False,90,flat,Sant Martí,21.11111111111111
2530,1452,1,1,False,False,45,apartment,Ciutat Vella,32.266666666666666
2531,1500,2,1,False,False,86,apartment,Ciutat Vella,17.441860465116278
2532,850,1,1,False,False,25,apartment,Ciutat Vella,34.0
2533,1350,2,1,True,True,56,flat,Eixample,24.107142857142858
2534,936,3,2,True,False,90,flat,Horta- Guinardo,10.4
2535,1000,4,2,True,False,100,flat,Sant Andreu,10.0
2536,890,2,1,True,False,61,flat,Gràcia,14.59016393442623
2537,795,2,2,True,True,56,flat,Horta- Guinardo,14.196428571428571
2538,1500,4,2,True,True,133,flat,Eixample,11.278195488721805
2539,950,1,2,True,False,57,flat,Eixample,16.666666666666668
2540,950,1,2,True,False,57,flat,Eixample,16.666666666666668
2541,850,1,1,True,True,50,flat,Sant Andreu,17.0
2542,1250,3,2,True,True,94,flat,Sarria-Sant Gervasi,13.297872340425531
2543,1550,2,1,True,False,65,flat,Sarria-Sant Gervasi,23.846153846153847
2544,995,1,1,True,False,50,flat,Gràcia,19.9
2545,750,1,1,False,False,40,flat,Ciutat Vella,18.75
2546,1545,3,2,True,False,88,flat,Eixample,17.556818181818183
2547,1200,1,1,True,False,60,flat,Gràcia,20.0
2548,1400,2,1,True,False,50,flat,Ciutat Vella,28.0
2549,1550,1,1,True,True,90,flat,Eixample,17.22222222222222
2550,1795,3,2,True,False,70,flat,Eixample,25.642857142857142
2551,1295,2,1,True,False,70,flat,Gràcia,18.5
2552,500,1,1,True,False,30,study,Gràcia,16.666666666666668
2553,700,1,1,True,False,45,flat,Ciutat Vella,15.555555555555555
2554,900,3,2,True,False,100,flat,Eixample,9.0
2555,1100,4,1,True,False,75,flat,Eixample,14.666666666666666
2556,1200,3,1,True,True,95,flat,Eixample,12.631578947368421
2557,1150,3,1,False,False,80,flat,Ciutat Vella,14.375
2558,1350,2,1,True,True,84,flat,Les Corts,16.071428571428573
2559,850,3,2,True,False,82,flat,Eixample,10.365853658536585
2560,725,2,1,False,False,60,flat,Sants-Montjuïc,12.083333333333334
2561,2805,4,3,True,False,197,flat,Eixample,14.238578680203046
2562,1300,2,2,True,True,77,flat,Eixample,16.883116883116884
2563,1500,1,1,True,True,51,apartment,Eixample,29.41176470588235
2564,850,2,1,False,False,57,flat,Sarria-Sant Gervasi,14.912280701754385
2565,1256,3,2,True,False,100,flat,Eixample,12.56
2566,2650,4,3,True,True,187,attic,Eixample,14.171122994652407
2567,900,2,1,True,False,75,flat,Eixample,12.0
2568,1020,4,2,True,True,89,flat,Sant Martí,11.460674157303371
2569,750,1,1,True,False,42,flat,Sarria-Sant Gervasi,17.857142857142858
2570,750,1,1,True,False,42,flat,Sarria-Sant Gervasi,17.857142857142858
2571,1050,2,1,True,True,55,attic,Sarria-Sant Gervasi,19.09090909090909
2572,1150,3,2,True,False,87,flat,Sants-Montjuïc,13.218390804597702
2573,785,2,2,True,True,70,flat,Eixample,11.214285714285714
2574,1050,2,1,True,False,77,flat,Sarria-Sant Gervasi,13.636363636363637
2575,1050,2,1,True,False,65,flat,Ciutat Vella,16.153846153846153
2576,870,1,1,True,False,45,flat,Gràcia,19.333333333333332
2577,960,4,2,True,False,79,flat,Sant Martí,12.151898734177216
2578,1250,2,1,True,True,85,flat,Eixample,14.705882352941176
2579,690,2,1,False,False,61,flat,Nou Barris,11.311475409836065
2580,1190,3,2,True,False,85,flat,Eixample,14.0
2581,700,3,1,True,False,53,flat,Sant Andreu,13.20754716981132
2582,2500,4,2,True,True,130,flat,Sant Martí,19.23076923076923
2583,850,1,1,False,False,50,flat,Les Corts,17.0
2584,4000,5,4,False,True,280,flat,Sarria-Sant Gervasi,14.285714285714286
2585,1150,3,1,False,False,80,flat,Eixample,14.375
2586,980,4,2,False,False,86,flat,Gràcia,11.395348837209303
2587,950,1,1,True,False,50,flat,Sarria-Sant Gervasi,19.0
2588,1250,2,2,True,False,69,flat,Eixample,18.115942028985508
2589,925,2,2,False,False,79,flat,Gràcia,11.708860759493671
2590,1300,2,1,True,False,57,flat,Ciutat Vella,22.80701754385965
2591,950,3,2,True,False,82,flat,Les Corts,11.585365853658537
2592,1400,5,2,True,False,125,flat,Sarria-Sant Gervasi,11.2
2593,880,2,1,True,False,64,flat,Horta- Guinardo,13.75
2594,650,1,1,True,False,50,flat,Eixample,13.0
2595,1200,3,2,False,True,124,flat,Gràcia,9.67741935483871
2596,875,3,1,False,False,75,flat,Sant Martí,11.666666666666666
2597,900,2,1,True,True,50,flat,Eixample,18.0
2598,1190,3,2,True,False,70,flat,Ciutat Vella,17.0
2599,1750,2,2,False,True,142,flat,Sant Martí,12.32394366197183
2600,790,3,1,True,False,69,flat,Sant Andreu,11.44927536231884
2601,1250,4,2,True,False,118,flat,Sarria-Sant Gervasi,10.59322033898305
2602,1100,3,1,True,False,79,flat,Eixample,13.924050632911392
2603,995,1,1,False,False,45,flat,Ciutat Vella,22.11111111111111
2604,1200,2,1,True,False,65,flat,Sant Martí,18.46153846153846
2605,1090,2,2,True,False,54,flat,Sants-Montjuïc,20.185185185185187
2606,950,2,2,True,True,70,flat,Eixample,13.571428571428571
2607,1500,2,2,True,False,62,flat,Ciutat Vella,24.193548387096776
2608,765,3,1,False,False,54,flat,Ciutat Vella,14.166666666666666
2609,950,4,2,True,False,72,flat,Les Corts,13.194444444444445
2610,750,2,1,True,False,56,flat,Eixample,13.392857142857142
2611,550,1,1,False,False,34,flat,Ciutat Vella,16.176470588235293
2612,750,3,1,True,False,70,flat,Sant Martí,10.714285714285714
2613,775,3,2,True,False,72,flat,Horta- Guinardo,10.76388888888889
2614,700,3,1,False,False,59,flat,Sants-Montjuïc,11.864406779661017
2615,650,1,1,False,False,28,flat,Gràcia,23.214285714285715
2616,560,1,1,True,False,27,flat,Les Corts,20.74074074074074
2617,900,1,1,True,True,40,flat,Ciutat Vella,22.5
2618,820,3,1,False,False,70,flat,Ciutat Vella,11.714285714285714
2619,3300,3,2,True,True,152,flat,Sarria-Sant Gervasi,21.710526315789473
2620,675,3,1,False,False,63,flat,Nou Barris,10.714285714285714
2621,1125,2,1,True,False,52,flat,Eixample,21.634615384615383
2622,995,1,1,True,False,48,flat,Eixample,20.729166666666668
2623,1160,3,1,False,False,73,flat,Horta- Guinardo,15.89041095890411
2624,1150,1,1,True,False,60,flat,Eixample,19.166666666666668
2625,1000,4,2,True,False,77,flat,Gràcia,12.987012987012987
2626,1600,2,2,True,False,70,flat,Sarria-Sant Gervasi,22.857142857142858
2627,4000,5,4,True,True,300,flat,Sarria-Sant Gervasi,13.333333333333334
2628,1600,3,2,True,False,147,flat,Sarria-Sant Gervasi,10.884353741496598
2629,950,2,1,True,False,67,flat,Gràcia,14.17910447761194
2630,1150,2,1,True,False,72,flat,Eixample,15.972222222222221
2631,2800,4,3,True,True,274,flat,Sarria-Sant Gervasi,10.218978102189782
2632,2650,4,3,True,True,200,flat,Sarria-Sant Gervasi,13.25
2633,2800,2,2,True,True,123,attic,Sarria-Sant Gervasi,22.764227642276424
2634,3200,4,3,True,True,155,flat,Sarria-Sant Gervasi,20.64516129032258
2635,2500,3,2,True,True,140,attic,Sarria-Sant Gervasi,17.857142857142858
2636,1290,2,1,False,False,53,flat,Eixample,24.339622641509433
2637,3400,5,4,True,False,279,flat,Sarria-Sant Gervasi,12.186379928315413
2638,770,2,1,False,False,50,flat,Gràcia,15.4
2639,1150,2,2,True,False,70,flat,Eixample,16.428571428571427
2640,775,3,2,True,False,77,flat,Sant Andreu,10.064935064935066
2641,850,2,1,True,False,56,flat,Eixample,15.178571428571429
2642,1050,2,1,True,False,71,flat,Eixample,14.788732394366198
2643,2500,3,2,True,False,185,flat,Sarria-Sant Gervasi,13.513513513513514
2644,775,1,1,True,False,49,flat,Gràcia,15.816326530612244
2645,774,2,1,False,False,40,flat,Gràcia,19.35
2646,1300,3,1,True,False,85,flat,Sarria-Sant Gervasi,15.294117647058824
2647,1250,1,1,True,False,95,flat,Sarria-Sant Gervasi,13.157894736842104
2648,690,1,1,True,False,48,flat,Ciutat Vella,14.375
2649,3400,5,4,True,True,220,flat,Sarria-Sant Gervasi,15.454545454545455
2650,2900,4,3,True,True,138,flat,Sarria-Sant Gervasi,21.014492753623188
2651,825,3,2,True,True,85,flat,Sant Andreu,9.705882352941176
2652,1100,3,1,False,False,73,flat,Sant Andreu,15.068493150684931
2653,813,3,1,True,True,69,flat,Horta- Guinardo,11.782608695652174
2654,1100,1,1,True,True,60,flat,Horta- Guinardo,18.333333333333332
2655,1170,3,1,True,False,82,flat,Sarria-Sant Gervasi,14.268292682926829
2656,1175,2,2,False,False,80,flat,Sarria-Sant Gervasi,14.6875
2657,3850,5,3,True,False,277,apartment,Sarria-Sant Gervasi,13.898916967509026
2658,830,2,1,True,False,55,flat,Sarria-Sant Gervasi,15.090909090909092
2659,2090,2,2,True,True,96,flat,Sarria-Sant Gervasi,21.770833333333332
2660,3164,5,3,True,True,274,apartment,Sarria-Sant Gervasi,11.547445255474452
2661,1200,1,1,True,False,55,apartment,Sarria-Sant Gervasi,21.818181818181817
2662,2900,4,3,True,False,250,flat,Sarria-Sant Gervasi,11.6
2663,1100,1,1,True,True,50,flat,Eixample,22.0
2664,924,4,1,False,False,90,flat,Eixample,10.266666666666667
2665,2300,5,3,True,True,149,apartment,Sarria-Sant Gervasi,15.436241610738255
2666,1300,3,2,True,False,117,apartment,Sarria-Sant Gervasi,11.11111111111111
2667,1750,3,3,True,False,97,apartment,Sarria-Sant Gervasi,18.04123711340206
2668,925,2,1,True,True,86,flat,Horta- Guinardo,10.755813953488373
2669,2095,3,2,True,True,138,flat,Sarria-Sant Gervasi,15.181159420289855
2670,1150,1,1,True,False,42,apartment,Eixample,27.38095238095238
2671,2500,2,3,False,True,130,,Sant Martí,19.23076923076923
2672,950,3,1,True,False,80,flat,Eixample,11.875
2673,1250,4,2,True,False,120,flat,Les Corts,10.416666666666666
2674,1000,3,1,True,False,81,flat,Eixample,12.345679012345679
2675,1050,3,1,True,False,70,flat,Les Corts,15.0
2676,950,2,1,True,False,76,flat,Gràcia,12.5
2677,850,1,1,True,True,35,flat,Gràcia,24.285714285714285
2678,940,0,1,True,False,56,apartment,Les Corts,16.785714285714285
2679,1000,2,1,True,False,56,flat,Eixample,17.857142857142858
2680,1050,2,1,True,True,58,attic,Eixample,18.103448275862068
2681,1450,4,3,True,False,169,flat,Eixample,8.579881656804734
2682,1250,2,1,True,True,65,flat,Gràcia,19.23076923076923
2683,950,2,1,True,False,56,flat,Sarria-Sant Gervasi,16.964285714285715
2684,1200,3,2,True,False,95,flat,Sarria-Sant Gervasi,12.631578947368421
2685,2000,2,2,True,False,110,flat,Horta- Guinardo,18.181818181818183
2686,1935,3,2,True,True,130,flat,Sarria-Sant Gervasi,14.884615384615385
2687,805,2,1,False,False,59,flat,Ciutat Vella,13.64406779661017
2688,2200,3,3,True,False,131,flat,Sarria-Sant Gervasi,16.793893129770993
2689,1050,1,1,True,True,70,apartment,Sarria-Sant Gervasi,15.0
2690,1150,2,1,True,False,88,flat,Eixample,13.068181818181818
2691,795,1,1,False,True,42,flat,Sants-Montjuïc,18.928571428571427
2692,500,1,1,True,False,35,study,Gràcia,14.285714285714286
2693,880,2,1,True,False,60,flat,Nou Barris,14.666666666666666
2694,980,2,1,True,False,85,flat,Sant Martí,11.529411764705882
2695,1600,3,2,True,True,72,attic,Gràcia,22.22222222222222
2696,1150,2,2,True,False,80,flat,Eixample,14.375
2697,850,3,1,True,False,48,flat,Eixample,17.708333333333332
2698,750,1,1,False,False,50,flat,Ciutat Vella,15.0
2699,745,1,1,False,False,56,flat,Eixample,13.303571428571429
2700,2700,3,3,True,False,110,flat,Ciutat Vella,24.545454545454547
2701,1400,2,2,True,False,60,flat,Sarria-Sant Gervasi,23.333333333333332
2702,1650,2,1,True,True,76,flat,Eixample,21.710526315789473
2703,5200,4,4,True,True,398,attic,Sarria-Sant Gervasi,13.06532663316583
2704,3000,5,2,True,True,170,flat,Les Corts,17.647058823529413
2705,1272,1,1,True,False,65,flat,Eixample,19.56923076923077
2706,3800,2,2,True,True,105,flat,Ciutat Vella,36.19047619047619
2707,860,1,1,True,False,44,flat,Sarria-Sant Gervasi,19.545454545454547
2708,1100,1,1,False,False,50,flat,Sarria-Sant Gervasi,22.0
2709,2450,3,2,True,False,150,flat,Les Corts,16.333333333333332
2710,2500,2,2,True,False,70,flat,Eixample,35.714285714285715
2711,1500,2,2,True,False,81,flat,Sarria-Sant Gervasi,18.51851851851852
2712,1000,1,1,True,False,49,flat,Sarria-Sant Gervasi,20.408163265306122
2713,3800,2,2,True,True,105,flat,Ciutat Vella,36.19047619047619
2714,2800,3,3,True,True,140,flat,Sarria-Sant Gervasi,20.0
2715,2000,2,2,True,False,95,flat,Ciutat Vella,21.05263157894737
2716,2800,1,1,True,True,70,flat,Ciutat Vella,40.0
2717,2950,5,3,True,True,300,flat,Les Corts,9.833333333333334
2718,10000,3,3,True,True,180,flat,Eixample,55.55555555555556
2719,1600,3,2,True,False,85,flat,Ciutat Vella,18.823529411764707
